Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,attrition_flag,income_log,tenure_ratio,promotion_gap_ratio,manager_tenure_ratio,distance_per_income,overtime_flag,travel_frequently_flag,single_flag,male_flag,age_group,income_group,tenure_group
40,No,Travel_Frequently,530,Research & Development,1,4,Life Sciences,3,Male,78,2,4,Healthcare Representative,2,Married,13503,14115,1,No,22,4,4,1,22,3,2,22,3,11,11,0,9.510741216835738,0.9565217391304348,0.4782608695652174,0.4782608695652174,7.40521327014218e-05,0,1,0,1,36-45,고소득,20년 초과
51,No,Travel_Rarely,632,Sales,21,4,Marketing,3,Male,71,3,2,Sales Executive,4,Single,5441,8423,0,Yes,22,4,4,0,11,2,1,10,7,1,0,0,8.601901919343192,0.8333333333333334,0.09090909090909091,0.0,0.003858875413450937,1,0,1,1,46-55,중상,6-10년
30,No,Travel_Rarely,1334,Sales,4,2,Medical,3,Female,63,2,2,Sales Executive,2,Divorced,5209,19760,1,Yes,12,3,2,3,11,4,2,11,8,2,7,0,8.558335134747413,0.9166666666666666,0.16666666666666666,0.5833333333333334,0.0007677543186180423,1,0,0,0,26-35,중상,11-20년
46,No,Travel_Frequently,638,Research & Development,1,3,Medical,3,Male,40,2,3,Healthcare Representative,1,Married,10673,3142,2,Yes,13,3,3,1,21,5,2,10,9,9,5,0,9.27556615689389,0.45454545454545453,0.8181818181818182,0.45454545454545453,9.368559115608019e-05,1,1,0,1,46-55,고소득,6-10년
32,No,Travel_Rarely,1093,Sales,6,4,Medical,2,Male,87,3,2,Sales Executive,3,Single,5010,24301,1,No,16,3,1,0,12,0,3,11,8,5,7,0,8.519390774959724,0.8461538461538461,0.4166666666666667,0.5833333333333334,0.001197365795250449,0,0,1,1,26-35,중상,11-20년
54,No,Travel_Rarely,1217,Research & Development,2,4,Technical Degree,1,Female,60,3,3,Research Director,3,Married,13549,24001,9,No,12,3,1,1,16,5,1,4,3,0,3,0,9.514141826307847,0.23529411764705882,0.0,0.6,0.00014760147601476016,0,0,0,0,46-55,고소득,3-5년
24,No,Travel_Rarely,1353,Sales,3,2,Other,1,Female,33,3,2,Sales Executive,3,Married,4999,17519,0,No,21,4,1,1,4,2,2,3,2,0,2,0,8.517193191416238,0.6,0.0,0.5,0.0006,0,0,0,0,18-25,중상,3-5년
28,No,Non-Travel,120,Sales,4,3,Medical,2,Male,43,3,2,Sales Executive,3,Married,4221,8863,1,No,15,3,2,0,5,3,4,5,4,0,4,0,8.348064228408266,0.8333333333333334,0.0,0.6666666666666666,0.0009474182851729038,0,0,0,1,26-35,중하,3-5년
58,No,Travel_Rarely,682,Sales,10,4,Medical,4,Male,37,3,4,Sales Executive,3,Single,13872,24409,0,No,13,3,3,0,38,1,2,37,10,1,8,0,9.537699784080726,0.9487179487179487,0.02631578947368421,0.21052631578947367,0.0007208246233691343,0,0,1,1,56-65,고소득,20년 초과
44,No,Non-Travel,489,Research & Development,23,3,Medical,2,Male,67,3,2,Laboratory Technician,2,Married,2042,25043,4,No,12,3,3,1,17,3,4,3,2,1,2,0,7.622174594817622,0.16666666666666666,0.25,0.5,0.011257953989231522,0,0,0,1,36-45,저소득,3-5년
37,Yes,Travel_Rarely,807,Human Resources,6,4,Human Resources,3,Male,63,3,1,Human Resources,1,Divorced,2073,23648,4,Yes,22,4,4,0,7,3,3,3,2,0,2,1,7.637234388789473,0.375,0.0,0.5,0.0028929604628736743,1,0,0,1,36-45,저소득,3-5년
32,No,Travel_Rarely,827,Research & Development,1,1,Life Sciences,4,Male,71,3,1,Research Scientist,1,Single,2956,15178,1,No,13,3,4,0,1,2,3,1,0,0,0,0,7.9919305198524775,0.5,0.0,0.0,0.00033818058843422386,0,0,1,1,26-35,중하,0-2년
20,Yes,Travel_Frequently,871,Research & Development,6,3,Life Sciences,4,Female,66,2,1,Laboratory Technician,4,Single,2926,19783,1,Yes,18,3,2,0,1,5,3,1,0,1,0,1,7.9817332866918855,0.5,0.5,0.0,0.0020498804236419544,1,1,1,0,18-25,중하,0-2년
34,No,Travel_Rarely,665,Research & Development,6,4,Other,1,Female,41,3,2,Research Scientist,3,Single,4809,12482,1,No,14,3,3,0,16,3,3,16,13,2,10,0,8.478452363099807,0.9411764705882353,0.11764705882352941,0.5882352941176471,0.0012474012474012475,0,0,1,0,26-35,중하,11-20년
37,No,Non-Travel,1040,Research & Development,2,2,Life Sciences,3,Male,100,2,2,Healthcare Representative,4,Divorced,5163,15850,5,No,14,3,4,1,17,2,4,1,0,0,0,0,8.549466751966532,0.05555555555555555,0.0,0.0,0.0003872966692486445,0,0,0,1,36-45,중상,0-2년
59,No,Non-Travel,1420,Human Resources,2,4,Human Resources,3,Female,32,2,5,Manager,4,Married,18844,21922,9,No,21,4,4,1,30,3,3,3,2,2,2,0,9.844002905701236,0.0967741935483871,0.5,0.5,0.0001061289466702043,0,0,0,0,56-65,고소득,3-5년
50,No,Travel_Frequently,1115,Research & Development,1,3,Life Sciences,1,Female,73,3,5,Research Director,2,Married,18172,9755,3,Yes,19,3,1,0,28,1,2,8,3,0,7,0,9.807692255081262,0.27586206896551724,0.0,0.7777777777777778,5.502668794365267e-05,1,1,0,0,46-55,고소득,6-10년
25,Yes,Travel_Rarely,240,Sales,5,3,Marketing,3,Male,46,2,2,Sales Executive,3,Single,5744,26959,1,Yes,11,3,4,0,6,1,3,6,4,0,3,1,8.656085190282855,0.8571428571428571,0.0,0.42857142857142855,0.0008703220191470844,1,0,1,1,18-25,중상,6-10년
25,No,Travel_Rarely,1280,Research & Development,7,1,Medical,4,Male,64,2,1,Research Scientist,4,Married,2889,26897,1,No,11,3,3,2,2,2,3,2,2,2,1,0,7.969011781106478,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.002422145328719723,0,0,0,1,18-25,저소득,0-2년
22,No,Travel_Rarely,534,Research & Development,15,3,Medical,2,Female,59,3,1,Laboratory Technician,4,Single,2871,23785,1,No,15,3,3,0,1,5,3,0,0,0,0,0,7.962763930168115,0.0,0.0,0.0,0.005222841225626741,0,0,1,0,18-25,저소득,0-2년
51,No,Travel_Frequently,1456,Research & Development,1,4,Medical,1,Female,30,2,3,Healthcare Representative,1,Single,7484,25796,3,No,20,4,3,0,23,1,2,13,12,12,8,0,8.920656296853728,0.5416666666666666,0.8571428571428571,0.5714285714285714,0.0001336005344021376,0,1,1,0,46-55,중상,11-20년
34,Yes,Travel_Frequently,658,Research & Development,7,3,Life Sciences,1,Male,66,1,2,Laboratory Technician,3,Single,6074,22887,1,Yes,24,4,4,0,9,3,3,9,7,0,6,1,8.711937268208748,0.9,0.0,0.6,0.0011522633744855968,1,1,1,1,26-35,중상,6-10년
54,No,Non-Travel,142,Human Resources,26,3,Human Resources,4,Female,30,4,4,Manager,4,Single,17328,13871,2,Yes,12,3,3,0,23,3,3,5,3,4,4,0,9.760136677640245,0.20833333333333334,0.6666666666666666,0.6666666666666666,0.0015003750937734434,1,0,1,0,46-55,고소득,3-5년
24,No,Travel_Rarely,1127,Research & Development,18,1,Life Sciences,2,Male,52,3,1,Laboratory Technician,3,Married,2774,13257,0,No,12,3,3,1,6,2,3,5,3,1,2,0,7.928406026180535,0.7142857142857143,0.16666666666666666,0.3333333333333333,0.006486486486486486,0,0,0,1,18-25,저소득,3-5년
34,No,Travel_Rarely,1031,Research & Development,6,4,Life Sciences,3,Female,45,2,2,Research Scientist,2,Divorced,4505,15000,6,No,15,3,3,1,12,3,3,1,0,0,0,0,8.41316512099219,0.07692307692307693,0.0,0.0,0.0013315579227696406,0,0,0,0,26-35,중하,0-2년
37,No,Travel_Rarely,1189,Sales,3,3,Life Sciences,3,Male,87,3,3,Sales Executive,4,Single,7428,14506,2,No,12,3,1,0,12,3,3,5,3,1,3,0,8.913146539151807,0.38461538461538464,0.16666666666666666,0.5,0.00040382285637367073,0,0,1,1,36-45,중상,3-5년
34,No,Travel_Rarely,1354,Research & Development,5,3,Medical,3,Female,45,2,3,Manager,1,Single,11631,5615,2,No,12,3,4,0,14,6,3,11,10,5,8,0,9.3615151997733,0.7333333333333333,0.4166666666666667,0.6666666666666666,0.00042984869325997247,0,0,1,0,26-35,고소득,11-20년
36,No,Travel_Frequently,1467,Sales,11,2,Technical Degree,2,Female,92,3,3,Sales Executive,4,Married,9738,22952,0,No,14,3,3,1,10,6,3,9,7,2,8,0,9.1838937219612,0.8181818181818182,0.2,0.8,0.0011294794126707054,0,1,0,0,36-45,고소득,6-10년
36,No,Travel_Rarely,922,Research & Development,3,2,Life Sciences,1,Female,39,3,1,Laboratory Technician,4,Divorced,2835,2561,5,No,22,4,1,1,7,2,3,1,0,0,0,0,7.950149887652018,0.125,0.0,0.0,0.0010578279266572638,0,0,0,0,36-45,저소득,0-2년
43,No,Travel_Frequently,394,Sales,26,2,Life Sciences,3,Male,92,3,4,Manager,4,Married,16959,19494,1,Yes,12,3,4,2,25,3,4,25,12,4,12,0,9.738612909345894,0.9615384615384616,0.15384615384615385,0.46153846153846156,0.0015330188679245284,1,1,0,1,36-45,고소득,20년 초과
30,No,Travel_Frequently,1312,Research & Development,23,3,Life Sciences,1,Male,96,1,1,Research Scientist,3,Divorced,2613,22310,1,No,25,4,3,3,10,2,2,10,7,0,9,0,7.868636894184167,0.9090909090909091,0.0,0.8181818181818182,0.008798775822494262,0,1,0,1,26-35,저소득,6-10년
33,No,Non-Travel,750,Sales,22,2,Marketing,3,Male,95,3,2,Sales Executive,2,Married,6146,15480,0,No,13,3,1,1,8,2,4,7,7,0,7,0,8.72371943690701,0.7777777777777778,0.0,0.875,0.003578981617048967,0,0,0,1,26-35,중상,6-10년
56,Yes,Travel_Rarely,441,Research & Development,14,4,Life Sciences,2,Female,72,3,1,Research Scientist,2,Married,4963,4510,9,Yes,18,3,1,3,7,2,3,5,4,4,3,1,8.509967146324497,0.625,0.6666666666666666,0.5,0.0028203062046736503,1,0,0,0,56-65,중상,3-5년
51,No,Travel_Rarely,684,Research & Development,6,3,Life Sciences,1,Male,51,3,5,Research Director,3,Single,19537,6462,7,No,13,3,3,0,23,5,3,20,18,15,15,0,9.880116566212887,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.0003070938683590951,0,0,1,1,46-55,고소득,11-20년
31,Yes,Travel_Rarely,249,Sales,6,4,Life Sciences,2,Male,76,1,2,Sales Executive,3,Married,6172,20739,4,Yes,18,3,2,0,12,3,2,7,7,7,7,1,8.727940222393896,0.5384615384615384,0.875,0.875,0.000971974728657055,1,0,0,1,26-35,중상,6-10년
26,No,Travel_Rarely,841,Research & Development,6,3,Other,3,Female,46,2,1,Research Scientist,2,Married,2368,23300,1,No,19,3,3,0,5,3,2,5,4,4,3,0,7.7702232041587855,0.8333333333333334,0.6666666666666666,0.5,0.002532714225411566,0,0,0,0,26-35,저소득,3-5년
58,Yes,Travel_Rarely,147,Research & Development,23,4,Medical,4,Female,94,3,3,Healthcare Representative,4,Married,10312,3465,1,No,12,3,4,1,40,3,2,40,10,15,6,1,9.24116051431607,0.975609756097561,0.36585365853658536,0.14634146341463414,0.0022301948996412296,0,0,0,0,56-65,고소득,20년 초과
19,Yes,Travel_Rarely,528,Sales,22,1,Marketing,4,Male,50,3,1,Sales Representative,3,Single,1675,26820,1,Yes,19,3,4,0,0,2,2,0,0,0,0,1,7.424165281042028,0.0,0.0,0.0,0.013126491646778043,1,0,1,1,18-25,저소득,0-2년
22,No,Travel_Rarely,594,Research & Development,2,1,Technical Degree,3,Male,100,3,1,Laboratory Technician,4,Married,2523,19299,0,No,14,3,3,1,3,2,3,2,1,2,1,0,7.8336002236611035,0.5,0.6666666666666666,0.3333333333333333,0.000792393026941363,0,0,0,1,18-25,저소득,0-2년
49,No,Travel_Rarely,470,Research & Development,20,4,Medical,3,Female,96,3,2,Manufacturing Director,1,Married,6567,5549,1,No,14,3,3,0,16,2,2,15,11,5,11,0,8.789964651132264,0.8823529411764706,0.3125,0.6875,0.0030450669914738123,0,0,0,0,46-55,중상,11-20년
43,No,Travel_Frequently,957,Research & Development,28,3,Medical,2,Female,72,4,1,Research Scientist,3,Single,4739,16090,4,No,12,3,4,0,18,2,3,3,2,1,2,0,8.463792414689122,0.15789473684210525,0.25,0.5,0.00590717299578059,0,1,1,0,36-45,중하,3-5년
50,No,Travel_Frequently,809,Sales,12,3,Marketing,3,Female,77,3,3,Sales Executive,4,Single,9208,6645,4,No,11,3,4,0,16,3,3,2,2,2,1,0,9.127936545721367,0.11764705882352941,0.6666666666666666,0.3333333333333333,0.0013030730806819417,0,1,1,0,46-55,고소득,0-2년
31,Yes,Travel_Rarely,542,Sales,20,3,Life Sciences,2,Female,71,1,2,Sales Executive,3,Married,4559,24788,3,Yes,11,3,3,1,4,2,3,2,2,2,2,1,8.425077902508432,0.4,0.6666666666666666,0.6666666666666666,0.0043859649122807015,1,0,0,0,26-35,중하,0-2년
41,No,Travel_Rarely,802,Sales,9,1,Life Sciences,3,Male,96,3,3,Sales Executive,3,Divorced,8189,21196,3,Yes,13,3,3,1,12,2,3,9,7,0,7,0,9.010669176847115,0.6923076923076923,0.0,0.7,0.001098901098901099,1,0,0,1,36-45,중상,6-10년
26,No,Travel_Rarely,1355,Human Resources,25,1,Life Sciences,3,Female,61,3,1,Human Resources,3,Married,2942,8916,1,No,23,4,4,1,8,3,3,8,7,5,7,0,7.987184748233473,0.8888888888888888,0.5555555555555556,0.7777777777777778,0.008494733265375467,0,0,0,0,26-35,중하,6-10년
36,No,Travel_Rarely,216,Research & Development,6,2,Medical,2,Male,84,3,2,Manufacturing Director,2,Divorced,4941,2819,6,No,20,4,4,2,7,0,3,3,2,0,1,0,8.505525386548555,0.375,0.0,0.25,0.0012140833670578712,0,0,0,1,36-45,중상,3-5년
51,Yes,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,Male,53,1,3,Manufacturing Director,4,Single,10650,25150,2,No,15,3,4,0,18,2,3,4,2,0,3,1,9.273409063443166,0.21052631578947367,0.0,0.6,0.0007511031827997371,0,1,1,1,46-55,고소득,3-5년
39,No,Travel_Rarely,1329,Sales,4,4,Life Sciences,4,Female,47,2,2,Sales Executive,3,Married,5902,14590,4,No,14,3,3,1,17,1,4,15,11,5,9,0,8.683215975240689,0.8333333333333334,0.3125,0.5625,0.000677621548365238,0,0,0,0,36-45,중상,11-20년
25,No,Travel_Rarely,959,Sales,28,3,Life Sciences,1,Male,41,2,2,Sales Executive,3,Married,8639,24835,2,No,18,3,4,0,6,3,3,2,2,2,2,0,9.064157861798101,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.0032407407407407406,0,0,0,1,18-25,고소득,0-2년
30,No,Travel_Rarely,1240,Human Resources,9,3,Human Resources,3,Male,48,3,2,Human Resources,4,Married,6347,13982,0,Yes,19,3,4,0,12,2,1,11,9,4,7,0,8.7558950816463,0.8461538461538461,0.3333333333333333,0.5833333333333334,0.0014177693761814746,1,0,0,1,26-35,중상,11-20년
32,Yes,Travel_Rarely,1033,Research & Development,9,3,Medical,1,Female,41,3,1,Laboratory Technician,1,Single,4200,10224,7,No,22,4,1,0,10,2,4,5,4,0,4,1,8.343077871169383,0.45454545454545453,0.0,0.6666666666666666,0.0021423470602237563,0,0,1,0,26-35,중하,3-5년
45,No,Travel_Rarely,1316,Research & Development,29,3,Medical,3,Male,83,3,1,Research Scientist,4,Single,3452,9752,5,No,13,3,2,0,9,2,2,6,5,0,3,0,8.146998697389993,0.6,0.0,0.42857142857142855,0.008398494063133507,0,0,1,1,36-45,중하,6-10년
38,No,Travel_Rarely,364,Research & Development,3,5,Technical Degree,4,Female,32,3,2,Research Scientist,3,Single,4317,2302,3,Yes,20,4,2,0,19,2,3,3,2,2,2,0,8.370547611074752,0.15,0.5,0.5,0.0006947660954145438,1,0,1,0,36-45,중하,3-5년
30,No,Travel_Rarely,438,Research & Development,18,3,Life Sciences,1,Female,75,3,1,Research Scientist,3,Single,2632,23910,1,No,14,3,3,0,5,4,2,5,4,0,4,0,7.87587915949631,0.8333333333333334,0.0,0.6666666666666666,0.006836308393467528,0,0,1,0,26-35,저소득,3-5년
32,No,Travel_Frequently,689,Sales,9,2,Medical,4,Male,35,1,2,Sales Executive,4,Divorced,4668,22812,0,No,17,3,4,3,9,2,4,8,7,0,7,0,8.448700194970938,0.8,0.0,0.7777777777777778,0.001927607624759049,0,1,0,1,26-35,중하,6-10년
30,No,Travel_Rarely,201,Research & Development,5,3,Technical Degree,4,Female,84,3,1,Research Scientist,1,Divorced,3204,10415,5,No,14,3,4,1,8,3,3,3,2,2,2,0,8.07246736935477,0.3333333333333333,0.5,0.5,0.0015600624024961,0,0,0,0,26-35,중하,3-5년
30,No,Travel_Rarely,1427,Research & Development,2,1,Medical,2,Male,35,2,1,Laboratory Technician,4,Single,2720,11162,0,No,13,3,4,0,6,3,3,5,3,1,2,0,7.908754738783246,0.7142857142857143,0.16666666666666666,0.3333333333333333,0.000735023888276369,0,0,1,1,26-35,저소득,3-5년
41,No,Travel_Frequently,857,Research & Development,10,3,Life Sciences,4,Male,91,2,4,Manager,1,Divorced,17181,12888,4,No,13,3,2,1,21,2,2,7,6,7,7,0,9.751617603198001,0.3181818181818182,0.875,0.875,0.0005820044232336166,0,1,0,1,36-45,고소득,6-10년
41,No,Travel_Rarely,933,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Married,2238,6961,2,No,21,4,4,1,7,2,3,5,0,1,4,0,7.713784616598755,0.625,0.16666666666666666,0.6666666666666666,0.00401965163019205,0,0,0,1,36-45,저소득,3-5년
19,No,Travel_Rarely,1181,Research & Development,3,1,Medical,2,Female,79,3,1,Laboratory Technician,2,Single,1483,16102,1,No,14,3,4,0,1,3,3,1,0,0,0,0,7.302496423727326,0.5,0.0,0.0,0.0020215633423180594,0,0,1,0,18-25,저소득,0-2년
40,No,Travel_Frequently,1395,Research & Development,26,3,Medical,2,Female,54,3,2,Research Scientist,2,Divorced,5605,8504,1,No,11,3,1,1,20,2,3,20,7,2,13,0,8.631592731724734,0.9523809523809523,0.09523809523809523,0.6190476190476191,0.00463788797716732,0,1,0,0,36-45,중상,11-20년
35,No,Travel_Rarely,662,Sales,1,5,Marketing,3,Male,94,3,3,Sales Executive,2,Married,7295,11439,1,No,13,3,1,2,10,3,3,10,8,0,6,0,8.895081531754167,0.9090909090909091,0.0,0.5454545454545454,0.00013706140350877192,0,0,0,1,26-35,중상,6-10년
53,No,Travel_Rarely,1436,Sales,6,2,Marketing,2,Male,34,3,2,Sales Representative,3,Married,2306,16047,2,Yes,20,4,4,1,13,3,1,7,7,4,5,0,7.7437032581737535,0.5,0.5,0.625,0.002600780234070221,1,0,0,1,46-55,저소득,6-10년
45,No,Travel_Rarely,194,Research & Development,9,3,Life Sciences,2,Male,60,3,2,Laboratory Technician,2,Divorced,2348,10901,8,No,18,3,3,1,20,2,1,17,9,0,15,0,7.761744984658913,0.8095238095238095,0.0,0.8333333333333334,0.0038314176245210726,0,0,0,1,36-45,저소득,11-20년
32,No,Travel_Frequently,967,Sales,8,3,Marketing,2,Female,43,3,3,Sales Executive,4,Single,8998,15589,1,No,14,3,4,0,9,2,3,9,8,3,7,0,9.104868739033948,0.9,0.3,0.7,0.0008889876652961441,0,1,1,0,26-35,고소득,6-10년
29,No,Non-Travel,1496,Research & Development,1,1,Technical Degree,4,Male,41,3,2,Manufacturing Director,3,Married,4319,26283,1,No,13,3,1,1,10,1,3,10,7,0,9,0,8.371010681238156,0.9090909090909091,0.0,0.8181818181818182,0.0002314814814814815,0,0,0,1,26-35,중하,6-10년
51,No,Travel_Rarely,1169,Research & Development,7,4,Medical,2,Male,34,2,2,Manufacturing Director,3,Married,6132,13983,2,No,17,3,3,0,10,2,3,1,0,0,0,0,8.721439305625983,0.09090909090909091,0.0,0.0,0.0011413663786075331,0,0,0,1,46-55,중상,0-2년
58,No,Travel_Rarely,1145,Research & Development,9,3,Medical,2,Female,75,2,1,Research Scientist,2,Married,3346,11873,4,Yes,20,4,2,1,9,3,2,1,0,0,0,0,8.115819701211327,0.1,0.0,0.0,0.00268897520167314,1,0,0,0,56-65,중하,0-2년
40,No,Travel_Rarely,630,Sales,4,4,Marketing,3,Male,67,2,3,Sales Executive,4,Married,10855,8552,7,No,11,3,1,1,15,2,2,12,11,2,11,0,9.292473201514705,0.75,0.15384615384615385,0.8461538461538461,0.00036845983787767134,0,0,0,1,36-45,고소득,11-20년
34,No,Travel_Frequently,303,Sales,2,4,Marketing,3,Female,75,3,1,Sales Representative,3,Married,2231,11314,6,No,18,3,4,1,6,3,3,4,3,1,2,0,7.710653323501202,0.5714285714285714,0.2,0.4,0.0008960573476702509,0,1,0,0,26-35,저소득,3-5년
22,No,Travel_Rarely,1256,Research & Development,19,1,Medical,3,Male,80,3,1,Research Scientist,4,Married,2323,11992,1,No,24,4,1,2,2,6,3,2,2,2,2,0,7.751045117971802,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.008175559380378658,0,0,0,1,18-25,저소득,0-2년
27,No,Non-Travel,691,Research & Development,9,3,Medical,4,Male,57,3,1,Research Scientist,2,Divorced,2024,5970,6,No,18,3,4,1,6,1,1,2,2,2,2,0,7.613324979540639,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.0044444444444444444,0,0,0,1,26-35,저소득,0-2년
28,No,Travel_Rarely,440,Research & Development,21,3,Medical,3,Male,42,3,1,Research Scientist,4,Married,2713,6672,1,No,11,3,3,1,5,2,1,5,2,0,2,0,7.906178840394815,0.8333333333333334,0.0,0.3333333333333333,0.007737656595431098,0,0,0,1,26-35,저소득,3-5년
57,No,Travel_Rarely,334,Research & Development,24,2,Life Sciences,3,Male,83,4,3,Healthcare Representative,4,Divorced,9439,23402,3,Yes,16,3,2,1,12,2,1,5,3,1,4,0,9.152711259139547,0.38461538461538464,0.16666666666666666,0.6666666666666666,0.002542372881355932,1,0,0,1,56-65,고소득,3-5년
27,No,Non-Travel,1450,Research & Development,3,3,Medical,3,Male,79,2,1,Research Scientist,3,Divorced,2566,25326,1,Yes,15,3,4,1,1,2,2,1,1,0,1,0,7.8504931808711405,0.5,0.0,0.5,0.001168679392286716,1,0,0,1,26-35,저소득,0-2년
50,No,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,3,Female,53,3,5,Manager,2,Single,19926,17053,3,No,15,3,2,0,21,5,3,5,4,4,4,0,9.899830875032585,0.22727272727272727,0.6666666666666666,0.6666666666666666,0.0005520148542178953,0,0,1,0,46-55,고소득,3-5년
41,No,Travel_Rarely,465,Research & Development,14,3,Life Sciences,1,Male,56,3,1,Research Scientist,3,Divorced,2451,4609,4,No,12,3,1,1,13,2,3,9,8,1,8,0,7.804659297056102,0.6428571428571429,0.1,0.8,0.005709624796084829,0,0,0,1,36-45,저소득,6-10년
30,No,Travel_Rarely,1339,Sales,5,3,Life Sciences,2,Female,41,3,3,Sales Executive,4,Married,9419,8053,2,No,12,3,3,1,12,2,3,10,9,7,4,0,9.150590367570409,0.7692307692307693,0.6363636363636364,0.36363636363636365,0.0005307855626326964,0,0,0,0,26-35,고소득,6-10년
38,No,Travel_Rarely,702,Sales,1,4,Life Sciences,1,Female,59,2,2,Sales Executive,4,Single,8686,12930,4,No,22,4,3,0,12,2,4,8,3,0,7,0,9.06958293425992,0.6153846153846154,0.0,0.7777777777777778,0.00011511453896627144,0,0,1,0,36-45,고소득,6-10년
32,No,Travel_Rarely,120,Research & Development,6,5,Life Sciences,3,Male,43,3,1,Research Scientist,3,Single,3038,12430,3,No,20,4,1,0,8,2,3,5,4,1,4,0,8.019283792916793,0.5555555555555556,0.16666666666666666,0.6666666666666666,0.0019743336623889436,0,0,1,1,26-35,중하,3-5년
27,No,Travel_Rarely,1157,Research & Development,17,3,Technical Degree,3,Male,51,3,1,Research Scientist,2,Married,3058,13364,0,Yes,16,3,4,1,6,3,2,5,2,1,1,0,8.025843344150903,0.7142857142857143,0.16666666666666666,0.16666666666666666,0.005557371690094802,1,0,0,1,26-35,중하,3-5년
19,Yes,Travel_Frequently,602,Sales,1,1,Technical Degree,3,Female,100,1,1,Sales Representative,1,Single,2325,20989,0,No,21,4,1,0,1,5,4,0,0,0,0,1,7.75190533307861,0.0,0.0,0.0,0.0004299226139294927,0,1,1,0,18-25,저소득,0-2년
36,No,Travel_Frequently,1480,Research & Development,3,2,Medical,4,Male,30,3,1,Laboratory Technician,2,Single,2088,15062,4,No,12,3,3,0,13,3,2,8,7,7,2,0,7.644440761556566,0.5714285714285714,0.7777777777777778,0.2222222222222222,0.0014360938247965534,0,1,1,1,36-45,저소득,6-10년
30,No,Non-Travel,111,Research & Development,9,3,Medical,3,Male,66,3,2,Laboratory Technician,1,Divorced,3072,11012,1,No,11,3,3,2,12,4,3,12,9,6,10,0,8.030409562130485,0.9230769230769231,0.46153846153846156,0.7692307692307693,0.00292873413602343,0,0,0,1,26-35,중하,11-20년
45,No,Travel_Rarely,1268,Sales,4,2,Life Sciences,3,Female,30,3,2,Sales Executive,1,Divorced,5006,6319,4,Yes,11,3,1,1,9,3,4,5,4,0,3,0,8.518592212329946,0.5,0.0,0.5,0.000798881565807869,1,0,0,0,36-45,중상,3-5년
56,No,Travel_Rarely,713,Research & Development,8,3,Life Sciences,3,Female,67,3,1,Research Scientist,1,Divorced,4257,13939,4,Yes,18,3,3,1,19,3,3,2,2,2,2,0,8.356554845453426,0.1,0.6666666666666666,0.6666666666666666,0.0018788163457022077,1,0,0,0,56-65,중하,0-2년
33,No,Travel_Rarely,134,Research & Development,2,3,Life Sciences,3,Male,90,3,1,Research Scientist,4,Single,2500,10515,0,No,14,3,1,0,4,2,4,3,1,0,2,0,7.824445930877619,0.6,0.0,0.5,0.0007996801279488205,0,0,1,1,26-35,저소득,3-5년
19,Yes,Travel_Rarely,303,Research & Development,2,3,Life Sciences,2,Male,47,2,1,Laboratory Technician,4,Single,1102,9241,1,No,22,4,3,0,1,3,2,1,0,1,0,1,7.005789019253503,0.5,0.5,0.0,0.001813236627379873,0,0,1,1,18-25,저소득,0-2년
