Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,income_log,tenure_ratio,promotion_gap_ratio,manager_tenure_ratio,distance_per_income,age_group,income_group,tenure_group,attrition_flag
37,Non-Travel,Research & Development,2,2,Life Sciences,3,Male,2,2,Healthcare Representative,4,Divorced,5163,5,No,14,3,4,1,17,2,4,1,0,0,0,8.549466751966532,0.0555555555555555,0.0,0.0,0.0003872966692486,36-45,중상,0-2년,0
59,Non-Travel,Human Resources,2,4,Human Resources,3,Female,2,5,Manager,4,Married,18844,9,No,21,4,4,1,30,3,3,3,2,2,2,9.844002905701236,0.0967741935483871,0.5,0.5,0.0001061289466702,56-65,고소득,3-5년,0
50,Travel_Frequently,Research & Development,1,3,Life Sciences,1,Female,3,5,Research Director,2,Married,18172,3,Yes,19,3,1,0,28,1,2,8,3,0,7,9.807692255081262,0.2758620689655172,0.0,0.7777777777777778,5.502668794365267e-05,46-55,고소득,6-10년,0
25,Travel_Rarely,Sales,5,3,Marketing,3,Male,2,2,Sales Executive,3,Single,5744,1,Yes,11,3,4,0,6,1,3,6,4,0,3,8.656085190282855,0.8571428571428571,0.0,0.4285714285714285,0.000870322019147,18-25,중상,6-10년,1
25,Travel_Rarely,Research & Development,7,1,Medical,4,Male,2,1,Research Scientist,4,Married,2889,1,No,11,3,3,2,2,2,3,2,2,2,1,7.969011781106478,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0024221453287197,18-25,저소득,0-2년,0
22,Travel_Rarely,Research & Development,15,3,Medical,2,Female,3,1,Laboratory Technician,4,Single,2871,1,No,15,3,3,0,1,5,3,0,0,0,0,7.962763930168115,0.0,0.0,0.0,0.0052228412256267,18-25,저소득,0-2년,0
51,Travel_Frequently,Research & Development,1,4,Medical,1,Female,2,3,Healthcare Representative,1,Single,7484,3,No,20,4,3,0,23,1,2,13,12,12,8,8.920656296853728,0.5416666666666666,0.8571428571428571,0.5714285714285714,0.0001336005344021,46-55,중상,11-20년,0
34,Travel_Frequently,Research & Development,7,3,Life Sciences,1,Male,1,2,Laboratory Technician,3,Single,6074,1,Yes,24,4,4,0,9,3,3,9,7,0,6,8.711937268208748,0.9,0.0,0.6,0.0011522633744855,26-35,중상,6-10년,1
54,Non-Travel,Human Resources,26,3,Human Resources,4,Female,4,4,Manager,4,Single,17328,2,Yes,12,3,3,0,23,3,3,5,3,4,4,9.760136677640244,0.2083333333333333,0.6666666666666666,0.6666666666666666,0.0015003750937734,46-55,고소득,3-5년,0
24,Travel_Rarely,Research & Development,18,1,Life Sciences,2,Male,3,1,Laboratory Technician,3,Married,2774,0,No,12,3,3,1,6,2,3,5,3,1,2,7.928406026180535,0.7142857142857143,0.1666666666666666,0.3333333333333333,0.0064864864864864,18-25,저소득,3-5년,0
34,Travel_Rarely,Research & Development,6,4,Life Sciences,3,Female,2,2,Research Scientist,2,Divorced,4505,6,No,15,3,3,1,12,3,3,1,0,0,0,8.41316512099219,0.0769230769230769,0.0,0.0,0.0013315579227696,26-35,중하,0-2년,0
37,Travel_Rarely,Sales,3,3,Life Sciences,3,Male,3,3,Sales Executive,4,Single,7428,2,No,12,3,1,0,12,3,3,5,3,1,3,8.913146539151807,0.3846153846153846,0.1666666666666666,0.5,0.0004038228563736,36-45,중상,3-5년,0
34,Travel_Rarely,Research & Development,5,3,Medical,3,Female,2,3,Manager,1,Single,11631,2,No,12,3,4,0,14,6,3,11,10,5,8,9.3615151997733,0.7333333333333333,0.4166666666666667,0.6666666666666666,0.0004298486932599,26-35,고소득,11-20년,0
36,Travel_Frequently,Sales,11,2,Technical Degree,2,Female,3,3,Sales Executive,4,Married,9738,0,No,14,3,3,1,10,6,3,9,7,2,8,9.1838937219612,0.8181818181818182,0.2,0.8,0.0011294794126707,36-45,고소득,6-10년,0
36,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Female,3,1,Laboratory Technician,4,Divorced,2835,5,No,22,4,1,1,7,2,3,1,0,0,0,7.950149887652018,0.125,0.0,0.0,0.0010578279266572,36-45,저소득,0-2년,0
43,Travel_Frequently,Sales,26,2,Life Sciences,3,Male,3,4,Manager,4,Married,16959,1,Yes,12,3,4,2,25,3,4,25,12,4,12,9.738612909345894,0.9615384615384616,0.1538461538461538,0.4615384615384615,0.0015330188679245,36-45,고소득,20년 초과,0
30,Travel_Frequently,Research & Development,23,3,Life Sciences,1,Male,1,1,Research Scientist,3,Divorced,2613,1,No,25,4,3,3,10,2,2,10,7,0,9,7.868636894184167,0.9090909090909092,0.0,0.8181818181818182,0.0087987758224942,26-35,저소득,6-10년,0
33,Non-Travel,Sales,22,2,Marketing,3,Male,3,2,Sales Executive,2,Married,6146,0,No,13,3,1,1,8,2,4,7,7,0,7,8.72371943690701,0.7777777777777778,0.0,0.875,0.0035789816170489,26-35,중상,6-10년,0
56,Travel_Rarely,Research & Development,14,4,Life Sciences,2,Female,3,1,Research Scientist,2,Married,4963,9,Yes,18,3,1,3,7,2,3,5,4,4,3,8.509967146324497,0.625,0.6666666666666666,0.5,0.0028203062046736,56-65,중상,3-5년,1
51,Travel_Rarely,Research & Development,6,3,Life Sciences,1,Male,3,5,Research Director,3,Single,19537,7,No,13,3,3,0,23,5,3,20,18,15,15,9.880116566212887,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.000307093868359,46-55,고소득,11-20년,0
31,Travel_Rarely,Sales,6,4,Life Sciences,2,Male,1,2,Sales Executive,3,Married,6172,4,Yes,18,3,2,0,12,3,2,7,7,7,7,8.727940222393896,0.5384615384615384,0.875,0.875,0.000971974728657,26-35,중상,6-10년,1
26,Travel_Rarely,Research & Development,6,3,Other,3,Female,2,1,Research Scientist,2,Married,2368,1,No,19,3,3,0,5,3,2,5,4,4,3,7.7702232041587855,0.8333333333333334,0.6666666666666666,0.5,0.0025327142254115,26-35,저소득,3-5년,0
58,Travel_Rarely,Research & Development,23,4,Medical,4,Female,3,3,Healthcare Representative,4,Married,10312,1,No,12,3,4,1,40,3,2,40,10,15,6,9.24116051431607,0.975609756097561,0.3658536585365853,0.1463414634146341,0.0022301948996412,56-65,고소득,20년 초과,1
19,Travel_Rarely,Sales,22,1,Marketing,4,Male,3,1,Sales Representative,3,Single,1675,1,Yes,19,3,4,0,0,2,2,0,0,0,0,7.424165281042028,0.0,0.0,0.0,0.013126491646778,18-25,저소득,0-2년,1
22,Travel_Rarely,Research & Development,2,1,Technical Degree,3,Male,3,1,Laboratory Technician,4,Married,2523,0,No,14,3,3,1,3,2,3,2,1,2,1,7.833600223661103,0.5,0.6666666666666666,0.3333333333333333,0.0007923930269413,18-25,저소득,0-2년,0
49,Travel_Rarely,Research & Development,20,4,Medical,3,Female,3,2,Manufacturing Director,1,Married,6567,1,No,14,3,3,0,16,2,2,15,11,5,11,8.789964651132264,0.8823529411764706,0.3125,0.6875,0.0030450669914738,46-55,중상,11-20년,0
43,Travel_Frequently,Research & Development,28,3,Medical,2,Female,4,1,Research Scientist,3,Single,4739,4,No,12,3,4,0,18,2,3,3,2,1,2,8.463792414689122,0.1578947368421052,0.25,0.5,0.0059071729957805,36-45,중하,3-5년,0
50,Travel_Frequently,Sales,12,3,Marketing,3,Female,3,3,Sales Executive,4,Single,9208,4,No,11,3,4,0,16,3,3,2,2,2,1,9.127936545721369,0.1176470588235294,0.6666666666666666,0.3333333333333333,0.0013030730806819,46-55,고소득,0-2년,0
31,Travel_Rarely,Sales,20,3,Life Sciences,2,Female,1,2,Sales Executive,3,Married,4559,3,Yes,11,3,3,1,4,2,3,2,2,2,2,8.425077902508432,0.4,0.6666666666666666,0.6666666666666666,0.0043859649122807,26-35,중하,0-2년,1
41,Travel_Rarely,Sales,9,1,Life Sciences,3,Male,3,3,Sales Executive,3,Divorced,8189,3,Yes,13,3,3,1,12,2,3,9,7,0,7,9.010669176847117,0.6923076923076923,0.0,0.7,0.001098901098901,36-45,중상,6-10년,0
26,Travel_Rarely,Human Resources,25,1,Life Sciences,3,Female,3,1,Human Resources,3,Married,2942,1,No,23,4,4,1,8,3,3,8,7,5,7,7.987184748233473,0.8888888888888888,0.5555555555555556,0.7777777777777778,0.0084947332653754,26-35,중하,6-10년,0
36,Travel_Rarely,Research & Development,6,2,Medical,2,Male,3,2,Manufacturing Director,2,Divorced,4941,6,No,20,4,4,2,7,0,3,3,2,0,1,8.505525386548555,0.375,0.0,0.25,0.0012140833670578,36-45,중상,3-5년,0
51,Travel_Frequently,Research & Development,8,4,Life Sciences,1,Male,1,3,Manufacturing Director,4,Single,10650,2,No,15,3,4,0,18,2,3,4,2,0,3,9.273409063443166,0.2105263157894736,0.0,0.6,0.0007511031827997,46-55,고소득,3-5년,1
39,Travel_Rarely,Sales,4,4,Life Sciences,4,Female,2,2,Sales Executive,3,Married,5902,4,No,14,3,3,1,17,1,4,15,11,5,9,8.683215975240689,0.8333333333333334,0.3125,0.5625,0.0006776215483652,36-45,중상,11-20년,0
25,Travel_Rarely,Sales,28,3,Life Sciences,1,Male,2,2,Sales Executive,3,Married,8639,2,No,18,3,4,0,6,3,3,2,2,2,2,9.0641578617981,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.0032407407407407,18-25,고소득,0-2년,0
30,Travel_Rarely,Human Resources,9,3,Human Resources,3,Male,3,2,Human Resources,4,Married,6347,0,Yes,19,3,4,0,12,2,1,11,9,4,7,8.7558950816463,0.8461538461538461,0.3333333333333333,0.5833333333333334,0.0014177693761814,26-35,중상,11-20년,0
32,Travel_Rarely,Research & Development,9,3,Medical,1,Female,3,1,Laboratory Technician,1,Single,4200,7,No,22,4,1,0,10,2,4,5,4,0,4,8.343077871169383,0.4545454545454545,0.0,0.6666666666666666,0.0021423470602237,26-35,중하,3-5년,1
45,Travel_Rarely,Research & Development,29,3,Medical,3,Male,3,1,Research Scientist,4,Single,3452,5,No,13,3,2,0,9,2,2,6,5,0,3,8.146998697389993,0.6,0.0,0.4285714285714285,0.0083984940631335,36-45,중하,6-10년,0
38,Travel_Rarely,Research & Development,3,5,Technical Degree,4,Female,3,2,Research Scientist,3,Single,4317,3,Yes,20,4,2,0,19,2,3,3,2,2,2,8.370547611074752,0.15,0.5,0.5,0.0006947660954145,36-45,중하,3-5년,0
30,Travel_Rarely,Research & Development,18,3,Life Sciences,1,Female,3,1,Research Scientist,3,Single,2632,1,No,14,3,3,0,5,4,2,5,4,0,4,7.87587915949631,0.8333333333333334,0.0,0.6666666666666666,0.0068363083934675,26-35,저소득,3-5년,0
32,Travel_Frequently,Sales,9,2,Medical,4,Male,1,2,Sales Executive,4,Divorced,4668,0,No,17,3,4,3,9,2,4,8,7,0,7,8.448700194970938,0.8,0.0,0.7777777777777778,0.001927607624759,26-35,중하,6-10년,0
30,Travel_Rarely,Research & Development,5,3,Technical Degree,4,Female,3,1,Research Scientist,1,Divorced,3204,5,No,14,3,4,1,8,3,3,3,2,2,2,8.07246736935477,0.3333333333333333,0.5,0.5,0.0015600624024961,26-35,중하,3-5년,0
30,Travel_Rarely,Research & Development,2,1,Medical,2,Male,2,1,Laboratory Technician,4,Single,2720,0,No,13,3,4,0,6,3,3,5,3,1,2,7.908754738783246,0.7142857142857143,0.1666666666666666,0.3333333333333333,0.0007350238882763,26-35,저소득,3-5년,0
41,Travel_Frequently,Research & Development,10,3,Life Sciences,4,Male,2,4,Manager,1,Divorced,17181,4,No,13,3,2,1,21,2,2,7,6,7,7,9.751617603198,0.3181818181818182,0.875,0.875,0.0005820044232336,36-45,고소득,6-10년,0
41,Travel_Rarely,Research & Development,9,4,Life Sciences,3,Male,3,1,Laboratory Technician,1,Married,2238,2,No,21,4,4,1,7,2,3,5,0,1,4,7.713784616598755,0.625,0.1666666666666666,0.6666666666666666,0.004019651630192,36-45,저소득,3-5년,0
19,Travel_Rarely,Research & Development,3,1,Medical,2,Female,3,1,Laboratory Technician,2,Single,1483,1,No,14,3,4,0,1,3,3,1,0,0,0,7.302496423727326,0.5,0.0,0.0,0.002021563342318,18-25,저소득,0-2년,0
40,Travel_Frequently,Research & Development,26,3,Medical,2,Female,3,2,Research Scientist,2,Divorced,5605,1,No,11,3,1,1,20,2,3,20,7,2,13,8.631592731724734,0.9523809523809524,0.0952380952380952,0.6190476190476191,0.0046378879771673,36-45,중상,11-20년,0
35,Travel_Rarely,Sales,1,5,Marketing,3,Male,3,3,Sales Executive,2,Married,7295,1,No,13,3,1,2,10,3,3,10,8,0,6,8.895081531754167,0.9090909090909092,0.0,0.5454545454545454,0.0001370614035087,26-35,중상,6-10년,0
53,Travel_Rarely,Sales,6,2,Marketing,2,Male,3,2,Sales Representative,3,Married,2306,2,Yes,20,4,4,1,13,3,1,7,7,4,5,7.7437032581737535,0.5,0.5,0.625,0.0026007802340702,46-55,저소득,6-10년,0
45,Travel_Rarely,Research & Development,9,3,Life Sciences,2,Male,3,2,Laboratory Technician,2,Divorced,2348,8,No,18,3,3,1,20,2,1,17,9,0,15,7.761744984658913,0.8095238095238095,0.0,0.8333333333333334,0.003831417624521,36-45,저소득,11-20년,0
32,Travel_Frequently,Sales,8,3,Marketing,2,Female,3,3,Sales Executive,4,Single,8998,1,No,14,3,4,0,9,2,3,9,8,3,7,9.104868739033948,0.9,0.3,0.7,0.0008889876652961,26-35,고소득,6-10년,0
29,Non-Travel,Research & Development,1,1,Technical Degree,4,Male,3,2,Manufacturing Director,3,Married,4319,1,No,13,3,1,1,10,1,3,10,7,0,9,8.371010681238156,0.9090909090909092,0.0,0.8181818181818182,0.0002314814814814,26-35,중하,6-10년,0
51,Travel_Rarely,Research & Development,7,4,Medical,2,Male,2,2,Manufacturing Director,3,Married,6132,2,No,17,3,3,0,10,2,3,1,0,0,0,8.721439305625983,0.0909090909090909,0.0,0.0,0.0011413663786075,46-55,중상,0-2년,0
58,Travel_Rarely,Research & Development,9,3,Medical,2,Female,2,1,Research Scientist,2,Married,3346,4,Yes,20,4,2,1,9,3,2,1,0,0,0,8.115819701211327,0.1,0.0,0.0,0.0026889752016731,56-65,중하,0-2년,0
40,Travel_Rarely,Sales,4,4,Marketing,3,Male,2,3,Sales Executive,4,Married,10855,7,No,11,3,1,1,15,2,2,12,11,2,11,9.292473201514705,0.75,0.1538461538461538,0.8461538461538461,0.0003684598378776,36-45,고소득,11-20년,0
34,Travel_Frequently,Sales,2,4,Marketing,3,Female,3,1,Sales Representative,3,Married,2231,6,No,18,3,4,1,6,3,3,4,3,1,2,7.710653323501202,0.5714285714285714,0.2,0.4,0.0008960573476702,26-35,저소득,3-5년,0
22,Travel_Rarely,Research & Development,19,1,Medical,3,Male,3,1,Research Scientist,4,Married,2323,1,No,24,4,1,2,2,6,3,2,2,2,2,7.751045117971802,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0081755593803786,18-25,저소득,0-2년,0
27,Non-Travel,Research & Development,9,3,Medical,4,Male,3,1,Research Scientist,2,Divorced,2024,6,No,18,3,4,1,6,1,1,2,2,2,2,7.613324979540639,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.0044444444444444,26-35,저소득,0-2년,0
28,Travel_Rarely,Research & Development,21,3,Medical,3,Male,3,1,Research Scientist,4,Married,2713,1,No,11,3,3,1,5,2,1,5,2,0,2,7.906178840394815,0.8333333333333334,0.0,0.3333333333333333,0.007737656595431,26-35,저소득,3-5년,0
57,Travel_Rarely,Research & Development,24,2,Life Sciences,3,Male,4,3,Healthcare Representative,4,Divorced,9439,3,Yes,16,3,2,1,12,2,1,5,3,1,4,9.152711259139547,0.3846153846153846,0.1666666666666666,0.6666666666666666,0.0025423728813559,56-65,고소득,3-5년,0
27,Non-Travel,Research & Development,3,3,Medical,3,Male,2,1,Research Scientist,3,Divorced,2566,1,Yes,15,3,4,1,1,2,2,1,1,0,1,7.85049318087114,0.5,0.0,0.5,0.0011686793922867,26-35,저소득,0-2년,0
50,Travel_Rarely,Research & Development,11,3,Life Sciences,3,Female,3,5,Manager,2,Single,19926,3,No,15,3,2,0,21,5,3,5,4,4,4,9.899830875032585,0.2272727272727272,0.6666666666666666,0.6666666666666666,0.0005520148542178,46-55,고소득,3-5년,0
41,Travel_Rarely,Research & Development,14,3,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,2451,4,No,12,3,1,1,13,2,3,9,8,1,8,7.804659297056102,0.6428571428571429,0.1,0.8,0.0057096247960848,36-45,저소득,6-10년,0
30,Travel_Rarely,Sales,5,3,Life Sciences,2,Female,3,3,Sales Executive,4,Married,9419,2,No,12,3,3,1,12,2,3,10,9,7,4,9.150590367570407,0.7692307692307693,0.6363636363636364,0.3636363636363636,0.0005307855626326,26-35,고소득,6-10년,0
38,Travel_Rarely,Sales,1,4,Life Sciences,1,Female,2,2,Sales Executive,4,Single,8686,4,No,22,4,3,0,12,2,4,8,3,0,7,9.06958293425992,0.6153846153846154,0.0,0.7777777777777778,0.0001151145389662,36-45,고소득,6-10년,0
32,Travel_Rarely,Research & Development,6,5,Life Sciences,3,Male,3,1,Research Scientist,3,Single,3038,3,No,20,4,1,0,8,2,3,5,4,1,4,8.019283792916793,0.5555555555555556,0.1666666666666666,0.6666666666666666,0.0019743336623889,26-35,중하,3-5년,0
27,Travel_Rarely,Research & Development,17,3,Technical Degree,3,Male,3,1,Research Scientist,2,Married,3058,0,Yes,16,3,4,1,6,3,2,5,2,1,1,8.025843344150903,0.7142857142857143,0.1666666666666666,0.1666666666666666,0.0055573716900948,26-35,중하,3-5년,0
19,Travel_Frequently,Sales,1,1,Technical Degree,3,Female,1,1,Sales Representative,1,Single,2325,0,No,21,4,1,0,1,5,4,0,0,0,0,7.75190533307861,0.0,0.0,0.0,0.0004299226139294,18-25,저소득,0-2년,1
36,Travel_Frequently,Research & Development,3,2,Medical,4,Male,3,1,Laboratory Technician,2,Single,2088,4,No,12,3,3,0,13,3,2,8,7,7,2,7.644440761556566,0.5714285714285714,0.7777777777777778,0.2222222222222222,0.0014360938247965,36-45,저소득,6-10년,0
30,Non-Travel,Research & Development,9,3,Medical,3,Male,3,2,Laboratory Technician,1,Divorced,3072,1,No,11,3,3,2,12,4,3,12,9,6,10,8.030409562130485,0.9230769230769232,0.4615384615384615,0.7692307692307693,0.0029287341360234,26-35,중하,11-20년,0
45,Travel_Rarely,Sales,4,2,Life Sciences,3,Female,3,2,Sales Executive,1,Divorced,5006,4,Yes,11,3,1,1,9,3,4,5,4,0,3,8.518592212329946,0.5,0.0,0.5,0.0007988815658078,36-45,중상,3-5년,0
56,Travel_Rarely,Research & Development,8,3,Life Sciences,3,Female,3,1,Research Scientist,1,Divorced,4257,4,Yes,18,3,3,1,19,3,3,2,2,2,2,8.356554845453426,0.1,0.6666666666666666,0.6666666666666666,0.0018788163457022,56-65,중하,0-2년,0
33,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Male,3,1,Research Scientist,4,Single,2500,0,No,14,3,1,0,4,2,4,3,1,0,2,7.824445930877619,0.6,0.0,0.5,0.0007996801279488,26-35,저소득,3-5년,0
19,Travel_Rarely,Research & Development,2,3,Life Sciences,2,Male,2,1,Laboratory Technician,4,Single,1102,1,No,22,4,3,0,1,3,2,1,0,1,0,7.005789019253503,0.5,0.5,0.0,0.0018132366273798,18-25,저소득,0-2년,1
46,Travel_Rarely,Sales,1,2,Marketing,2,Female,3,3,Sales Executive,1,Divorced,10453,1,No,25,4,3,3,24,2,3,24,13,15,7,9.254739959272866,0.96,0.6,0.28,9.565716472163764e-05,46-55,고소득,20년 초과,0
38,Travel_Rarely,Research & Development,9,2,Life Sciences,3,Female,3,1,Laboratory Technician,4,Single,2288,1,No,12,3,3,0,2,3,3,2,2,2,1,7.735870319952567,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0039318479685452,36-45,저소득,0-2년,0
31,Travel_Rarely,Research & Development,12,1,Medical,3,Female,3,1,Research Scientist,4,Married,3929,8,Yes,23,4,3,1,7,0,3,4,2,0,2,8.276394704863307,0.5,0.0,0.4,0.0030534351145038,26-35,중하,3-5년,0
34,Travel_Rarely,Research & Development,27,2,Medical,4,Female,3,1,Research Scientist,2,Single,2311,2,No,15,3,4,0,9,3,3,3,2,1,2,7.7458682297922685,0.3,0.25,0.5,0.0116782006920415,26-35,저소득,3-5년,0
41,Travel_Rarely,Sales,20,2,Marketing,2,Female,3,1,Sales Representative,2,Single,3140,1,Yes,22,4,4,0,4,5,2,4,3,0,2,8.052296499538647,0.8,0.0,0.4,0.0063673989175421,36-45,중하,3-5년,1
50,Travel_Rarely,Research & Development,1,3,Medical,3,Male,2,1,Laboratory Technician,3,Married,3690,2,No,15,3,4,1,5,2,2,3,2,0,2,8.213652703029998,0.5,0.0,0.5,0.0002709292874559,46-55,중하,3-5년,0
53,Travel_Rarely,Research & Development,13,2,Medical,4,Female,4,2,Manufacturing Director,1,Divorced,4450,1,No,11,3,3,2,5,3,3,4,2,1,3,8.400884069015854,0.6666666666666666,0.2,0.6,0.0029206919793304,46-55,중하,3-5년,0
33,Travel_Rarely,Research & Development,14,3,Medical,4,Female,3,1,Research Scientist,2,Married,2756,1,No,13,3,4,1,8,5,3,8,7,1,6,7.921898411023797,0.8888888888888888,0.1111111111111111,0.6666666666666666,0.0050779833151976,26-35,저소득,6-10년,0
40,Travel_Rarely,Research & Development,4,1,Medical,4,Female,3,5,Manager,3,Married,19033,1,No,14,3,2,1,21,2,3,20,8,9,9,9.85398213263229,0.9090909090909092,0.4285714285714285,0.4285714285714285,0.000210150257434,36-45,고소득,11-20년,0
55,Travel_Rarely,Research & Development,14,4,Medical,3,Male,4,5,Research Director,2,Single,18722,8,No,11,3,4,0,36,3,3,24,15,2,15,9.837507993602152,0.6486486486486487,0.08,0.6,0.0007477434171874,46-55,고소득,20년 초과,0
34,Travel_Frequently,Research & Development,2,1,Life Sciences,4,Male,2,2,Manufacturing Director,3,Married,9547,1,No,17,3,3,0,10,2,2,10,9,1,9,9.16408698745872,0.9090909090909092,0.0909090909090909,0.8181818181818182,0.0002094679514034,26-35,고소득,6-10년,0
51,Travel_Rarely,Research & Development,3,3,Medical,4,Female,3,4,Healthcare Representative,2,Single,13734,3,No,18,3,3,0,21,6,3,7,7,1,0,9.527702598529377,0.3181818181818182,0.125,0.0,0.0002184200946487,46-55,고소득,6-10년,0
52,Travel_Rarely,Research & Development,1,4,Life Sciences,3,Male,2,5,Manager,3,Married,19999,0,No,14,3,1,1,34,5,3,33,18,11,9,9.903487552536127,0.9428571428571428,0.3235294117647059,0.2647058823529412,5e-05,46-55,고소득,20년 초과,0
27,Travel_Rarely,Research & Development,9,3,Medical,4,Female,3,1,Research Scientist,2,Single,2279,1,No,16,3,4,0,7,2,2,7,7,0,3,7.731930721948486,0.875,0.0,0.375,0.0039473684210526,26-35,저소득,6-10년,0
35,Travel_Rarely,Research & Development,23,2,Life Sciences,2,Male,2,2,Manufacturing Director,3,Married,5916,3,Yes,13,3,1,0,8,1,3,1,0,0,1,8.685584842676693,0.1111111111111111,0.0,0.5,0.0038871049518336,26-35,중상,0-2년,1
43,Non-Travel,Research & Development,7,3,Medical,4,Male,4,1,Research Scientist,4,Divorced,2089,4,No,14,3,4,3,7,3,4,5,4,2,2,7.644919344958857,0.625,0.3333333333333333,0.3333333333333333,0.0033492822966507,36-45,저소득,3-5년,0
45,Non-Travel,Research & Development,2,2,Medical,1,Male,2,4,Manager,4,Married,16792,9,No,23,4,4,1,22,1,3,20,8,11,8,9.728717411895008,0.8695652173913043,0.5238095238095238,0.3809523809523809,0.0001190972428988,36-45,고소득,11-20년,0
37,Travel_Rarely,Research & Development,21,3,Life Sciences,2,Male,4,1,Research Scientist,1,Married,3564,1,Yes,12,3,1,1,8,3,2,8,7,1,7,8.178919332848396,0.8888888888888888,0.1111111111111111,0.7777777777777778,0.0058906030855539,36-45,중하,6-10년,0
35,Travel_Frequently,Research & Development,2,3,Medical,2,Female,3,2,Laboratory Technician,2,Single,4425,5,No,11,3,4,0,10,5,3,6,2,1,2,8.395251520610994,0.5454545454545454,0.1428571428571428,0.2857142857142857,0.000451875282422,26-35,중하,6-10년,0
42,Non-Travel,Research & Development,21,2,Medical,3,Female,3,2,Manufacturing Director,3,Divorced,5265,2,No,16,3,2,1,11,5,3,5,3,0,2,8.569026340056254,0.4166666666666667,0.0,0.3333333333333333,0.003987846562856,36-45,중상,3-5년,0
38,Travel_Rarely,Research & Development,2,4,Life Sciences,4,Male,3,2,Manufacturing Director,3,Married,6553,9,No,14,3,2,0,14,3,3,1,0,0,0,8.787830829258759,0.0666666666666666,0.0,0.0,0.0003051571559353,36-45,중상,0-2년,0
38,Travel_Rarely,Research & Development,29,3,Technical Degree,4,Male,3,2,Manufacturing Director,4,Married,6261,3,No,18,3,1,1,9,3,1,7,7,1,7,8.742254901886351,0.7,0.125,0.875,0.0046311082721175,36-45,중상,6-10년,0
